id,x1,x2,x3,x4,x5
890,0.3751390619251447,0.5332728150369481,0.4291064911858471,0.2003621300103145,0.3534316537876251
965,0.4388559867304198,0.468023727023686,0.3198283392918457,0.3127086525848667,0.5780027295891615
1016,0.3777804436485306,0.3704624087880217,0.2019399965451361,0.5476607917170865,0.6136153001974328
1087,0.5817035385683611,0.5354593378646395,0.1969167961373794,0.3758689603348345,0.6950429546864608
1092,0.2740016712520359,0.455962081289913,0.6096718302104064,0.4485567702469627,0.4232387431694596
1112,0.4497079942083661,0.4955639033748059,0.3236599143626217,0.5591404219728191,0.2006146887461746
1123,0.254092700648539,0.5907786893902905,0.537462670648166,0.4351421725856069,0.3098701037827661
1129,0.2816470732876954,0.7821834482165431,0.3784679505118272,0.6936324840774588,0.2040538644848069
1157,0.7480499704658672,0.1563336517772461,0.2787274936351708,0.7069837627109559,0.4163618253982844
1170,0.4745028021954032,0.1543743035762181,0.6211919407469871,0.5648353756412622,0.4585012174552772
1189,0.40228022840741,0.3464456471874133,0.4334010730783309,0.4938472477240607,0.3508296056640083
1191,0.2416961822379683,0.4251303191776904,0.5197600269582012,0.3521872091841669,0.6084403421427765
1211,0.3359895981999702,0.3138249640642783,0.4359956915884268,0.4782452993679703,0.3849418947397509
1218,0.5167603883770693,0.6261910055774027,0.5875811298684835,0.2874076106396118,0.2634303056465804
1238,0.6184240088160944,0.1532857649201067,0.3933748587827289,0.4470831887574561,0.3719120314997304
1254,0.3482439021795182,0.5770974157172115,0.4447938356408571,0.2893180037616152,0.3737997650587941
1272,0.3586557865233496,0.4693598880350457,0.236209060559853,0.3618993921112966,0.4741771847076939
1286,0.2255886004442038,0.4389818367878255,0.3918396969203156,0.3420376619112283,0.4839927376935018
1299,0.3333003579294542,0.280363107026319,0.8622139215672499,0.3747435933553721,0.5383873354261086
1301,0.136080709628552,0.3755142711732969,0.5586499304781619,0.5843736252610504,0.5592079784136872
1309,0.7087200371598098,0.2357382751716105,0.3306169718460195,0.408863248223025,0.6346757944396423
1314,0.1947862932356424,0.5523637577990919,0.5906115328823814,0.4131582439326688,0.3418803705324668
1317,0.6667643642759921,0.4247658466054419,0.3683469610806099,0.2931938584253896,0.3754385309613813
1325,0.1298788176950137,0.3866452069202043,0.4195256597664671,0.7012428302614501,0.432431515222515
1335,0.5365938363774295,0.2546699614290862,0.4845146209972562,0.4767396558297995,0.2532182698953549
1443,0.5338636597945594,0.5653182044933239,0.5750301722847418,0.2562043309535883,0.3195630021511684
1489,0.4810202276614116,0.3484476307458395,0.2819096192047248,0.2398167993463664,0.5048490930245061
1491,0.2626312789705852,0.5597056247532959,0.5517975503056384,0.2864089897972573,0.6133145189607154
1493,0.6047557673599149,0.0801800245528001,0.5148657204025272,0.7293845773834328,0.3956419677119466
1584,0.2730158819409907,0.3080556562702126,0.5864698204072339,0.502658259004301,0.4927959271106499
1589,0.4946743120614969,0.1443386079152214,0.7095054110640062,0.6770961618188689,0.4258115359503809
1593,0.5187246570824843,0.4794910934197131,0.6677287129315074,0.2392298741660916,0.4676720881108837
1608,0.3764733863218026,0.4170133966356594,0.4745266933534495,0.6357025252102774,0.1567647012682802
1657,0.4277305102903717,0.1949675457080938,0.596002870668525,0.263300951385138,0.4393585408070294
1677,0.6283296279722093,0.3216282328558189,0.381971813466975,0.7770469150025683,0.2770281089170803
1777,0.3723235994366567,0.4933345463747917,0.4532384558605983,0.2167814724029263,0.5953428280276921
1800,0.2700188614753029,0.371085443933604,0.6194303611850482,0.5619767437116083,0.3744253334927794
1805,0.4411406704555916,0.5739783992553799,0.3165175311885831,0.7158754981298414,0.3100977690100451
1819,0.6316138680215753,0.5742407588851315,0.4180750853464884,0.3447489187346449,0.2243791071277541
1843,0.339764920284346,0.3094817897128489,0.5426474912708862,0.4262153255448541,0.4540064209470728
1882,0.4539187752020789,0.1574326693270002,0.5006714431508591,0.4499790799998237,0.3616568859322699
1891,0.4441630353909699,0.2163968971343716,0.511838580232356,0.7120909171074669,0.3448166307648691
1959,0.2315344457089158,0.2003312807127601,0.4543873723572659,0.4876970143318817,0.5547789734153191
1998,0.5514102330593104,0.3932248519672857,0.664449068883605,0.2013483399767742,0.3522991285053456
2003,0.3276121289923558,0.6578317863135645,0.5344113656299152,0.3087337592759118,0.3056562926074556
2013,0.3704254830124565,0.5242179724791495,0.3816241012655064,0.2775974428644952,0.7464352504244567
2033,0.4129058109635747,0.575619315730593,0.2815544737923451,0.5931072654006723,0.1331062383257865
2035,0.4155679391277901,0.502012754528946,0.4048729177097591,0.0706261139845311,0.4616166426673307
2063,0.4225661072251752,0.1115847516050473,0.6178910678154308,0.4712706234254956,0.6220598549742951
2073,0.5456774000457986,0.3209542601421181,0.5383799627694319,0.2631211012629307,0.4617187748580799
2085,0.4810795186121369,0.2630261374576267,0.3709449194313557,0.572878398175252,0.2940798090480019
2108,0.1405782384017863,0.8603329323125501,0.7628378958523694,0.5414387869222399,0.3934065219354298
2120,0.2916804715294681,0.347247436771435,0.5197224374597716,0.5623847010390519,0.1555241947599194
2132,0.2106901883200923,0.4301896745502633,0.417971801787502,0.5083016767576052,0.3875150482222601
2156,0.1132736486179376,0.2691887584257873,0.6501120202703473,0.4560678539628697,0.4763592097457928
2171,0.4767621592074188,0.4469392690820133,0.2791222079961348,0.3463003017636659,0.399860565224667
2179,0.4442504342097575,0.5116754655657092,0.5779673680190225,0.1422519541604086,0.4466863889507768
2199,0.4482344877834726,0.2749518629884353,0.5341367741202386,0.3889520603560301,0.4627497424368125
2208,0.4179284545017471,0.3372938616373758,0.4167614466621128,0.4384296304071016,0.4214946269299353
2214,0.6040421762655205,0.2415595482287951,0.5857529274595766,0.2690994025383407,0.6372414106877691
2222,0.4540176268271827,0.5718735724852329,0.3511437535235799,0.2561621901907397,0.4686882922940625
2231,0.4620993729605708,0.308153352446202,0.4252652073295442,0.3026446527121244,0.536925161439498
2242,0.2690586659237504,0.4351886007622541,0.4713184335995307,0.6117798989378042,0.3300983036364646
2290,0.2731754668891116,0.3475336779822583,0.5862159437852399,0.608657601564694,0.1961678853265498
2369,0.4134110891545428,0.2245995663720687,0.4314379349387212,0.5842834619653089,0.3235813692268366
2390,0.1247643438521454,0.3658773455035984,0.7103435253877506,0.3998282938667232,0.4372020792535041
2493,0.5698854181245796,0.3053206570252019,0.3343598557211388,0.3896493355988205,0.4285576764279869
2501,0.5291182443861379,0.8685886229606019,0.3277603643586463,0.3697193042594558,0.3827018643845319
2512,0.5325810538525099,0.5069697348472981,0.1335955485889205,0.3869893402669669,0.5226115824303861
2520,0.4143733735805779,0.4093264642914838,0.6491976137634136,0.3429347989617723,0.2501005377821005
2567,0.3713681077586733,0.2457288646429853,0.7267685317837218,0.2714273164462974,0.45227357462774
2612,0.1806995351542024,0.5368405779939537,0.5498575281146533,0.2498837645977436,0.6235483777651251
2617,0.263013091729318,0.5609879948117471,0.5360419695137725,0.4962994040235562,0.3487531353699766
2627,0.4849234407810281,0.4406484816726637,0.3823653998799374,0.5251590953472695,0.2382795657125037
2664,0.2713774968456028,0.7633699885660319,0.3330506333545161,0.3235482627635454,0.2780855343493106
2677,0.7484945247737638,0.5069930022540976,0.4618484816576596,0.2354540144610254,0.4467692797513209
2682,0.4196867434135321,0.6657892477759422,0.336063795614388,0.4504347835745017,0.3335335334279431
2684,0.2816735945084132,0.5787914662732959,0.4002808075464534,0.406019354258426,0.3440737010194401
2700,0.6993080283013956,0.4773893833195911,0.2616362940908927,0.2875438970673443,0.7992103772442185
2704,0.2818769760909504,0.4341783280496162,0.5484027822720098,0.332755976231342,0.3769050410101806
2738,0.5021690742536362,0.3142667441734839,0.5541822492189226,0.3474512805807603,0.4585545271983465
2743,0.6885563462588572,0.6778986342003038,0.4407068989102338,0.3298004299977448,0.1872289041328245
2772,0.5830029621960203,0.5347916034386582,0.2928481881290829,0.5692879128265027,0.2246841404664298
2786,0.5789419721892421,0.6339170918750746,0.2721841356052676,0.4878241865078673,0.3255545901923817
2787,0.3854969918323845,0.2827826912486346,0.2400487811151934,0.7327738881128973,0.3839917094230271
2799,0.3698795278039011,0.2723225362573448,0.2303090898921161,0.4736672413714202,0.6467577121183893
2820,0.6027726562131102,0.2359094806446207,0.3762318978495699,0.4070306413903263,0.5357288739992253
2860,0.2766432256276454,0.7313673518279045,0.483511659995711,0.1679304838380849,0.5245572195307622
2877,0.6874747785670884,0.1904307329279319,0.4016051746191607,0.6224637214832953,0.3333183351362773
2879,0.3553654764817187,0.6614380691163674,0.3170091093429307,0.497632225295138,0.2669313920781708
2895,0.5101722253774313,0.6990721336713879,0.2894014090407855,0.4619735183069403,0.3157104000595818
2897,0.4396896065089222,0.4561377820182336,0.7782520202136152,0.1923704603219099,0.2105552132869477
2908,0.3415403993156291,0.6210617296358474,0.3718666162799949,0.4551368923908317,0.3492188081161341
2909,0.1916843910876094,0.2482512282180156,0.3540279121769122,0.3863439954056867,0.5151165390392898
2910,0.4869277853079823,0.283179629648185,0.3894869189309626,0.4387811732981908,0.3204954492281884
2947,0.3710866544972087,0.8034568039735074,0.6464400492343109,0.2435338662685075,0.4346806057434492
3019,0.4966675241311926,0.3762163279412149,0.6913559614346843,0.3297541015466644,0.2449971284552858
3035,0.5597061960453542,0.2591130248383378,0.3857336007066414,0.3560297775516743,0.3427047764413879
3059,0.5521016639559694,0.4799096556512011,0.2197373131708136,0.549885040719067,0.4200402345665081
3064,0.4957149899417402,0.4507532255050084,0.6045579095090944,0.1722094088282977,0.5116294174640865
3073,0.3721271493222577,0.3690442300844395,0.3449953873652445,0.3424545578408214,0.4430774896547714
3099,0.2610576350006541,0.380437892169235,0.6531046219396223,0.3141152027845763,0.6726689399087661
3132,0.4805501071677479,0.4570082721971702,0.209007431519027,0.4507335021692019,0.5965181602461661
3195,0.6434722779749751,0.3071401493445884,0.2887913391296711,0.3482040651092219,0.4489434115409986
3210,0.6382456741754193,0.2440792476076996,0.3876744199971902,0.607354511050253,0.2842774685262435
3232,0.4505266136853654,0.3390692874094583,0.4136959910137562,0.3505364986243298,0.3967676623139793
3234,0.6735933454282305,0.5703487699816712,0.2770172730239431,0.3198168698765598,0.4075241751268821
3241,0.4299412448315117,0.2138588352635154,0.6469986053504669,0.602124755627163,0.4019694022757801
3256,0.4278114067357854,0.2758557100501715,0.3849881133310691,0.3701280897292434,0.3584504332014589
3274,0.3056855341298263,0.2059694237708849,0.5291377075581746,0.5795254268901034,0.4705366691578003
3280,0.53483210630001,0.3872199270185166,0.3583689115749487,0.5521728252741526,0.3150003504046233
3282,0.2820822325660461,0.4614942933366356,0.3017787050420847,0.4906285213970646,0.4258883532054285
3286,0.0550108916718749,0.5522755460405167,0.7671815801336499,0.5637193796622256,0.3819542963588153
3335,0.4338431036407059,0.6263348568708231,0.4086691296611184,0.3242150523631676,0.4356394572688714
3378,0.4665036045229677,0.2861470375909877,0.7011108512595843,0.3308424548588777,0.2419881291893824
3408,0.5371450745778619,0.4779006552186446,0.5860903939329887,0.2128318692200862,0.2530033036523735
3418,0.3804888675043907,0.3480668339191608,0.4466729773842685,0.553561080045213,0.3510052757659598
3476,0.5455610743889195,0.3786012964294835,0.1912310045048316,0.6454780617377988,0.5458452261266994
3499,0.3636383472528339,0.6460008360624877,0.3642697192328363,0.2804954150829858,0.5435395059537307
3514,0.3484170483772779,0.2093294631228539,0.4750781229244423,0.5461089582689826,0.4657745018452318
3582,0.5137103975988416,0.6974959689676495,0.5776469434069008,0.1491716524454762,0.1506343140402303
3600,0.6237599586856944,0.1734963226967344,0.3800539759662374,0.4965430017235526,0.5174700364805616
3603,0.5435544316922248,0.3254637628696979,0.5263003734020884,0.2395872369076498,0.4222087676148622
3624,0.3523403563206209,0.2052088226202098,0.3959957749164055,0.3666425297336671,0.5351124263377864
3634,0.4629142108172954,0.4200050318389886,0.4138063969600952,0.2785273074359542,0.6738892862286792
3636,0.3659204998551654,0.295998897774205,0.4524366492552237,0.5413554445183156,0.452476397476089
3712,0.1232344658670841,0.4624953363702827,0.5543900632724819,0.6231649474922515,0.6386234590688493
3752,0.4287748812822512,0.3998947840821792,0.4181519604356876,0.3887454243594009,0.3507650481746732
3784,0.2693588824967423,0.4843839582597828,0.4098188162556748,0.6137368449443598,0.3992417026980741
3794,0.31163155462277,0.4544554611248468,0.5377830928785163,0.4169746885978334,0.3224609252382428
3798,0.1475595843635326,0.4927005974858077,0.6053112551732848,0.4529641433976512,0.4280803447798165
3830,0.5193843966982539,0.3594653638981542,0.3616465084412607,0.3966429318478768,0.2942533471650285
3854,0.3517542150245213,0.4652022175242289,0.4391377235160862,0.5520140247801401,0.3584417592850891
3879,0.3861872623849135,0.2635143797121757,0.3218686892529735,0.6171660350322843,0.5615407671003851
3905,0.0096879730328884,0.7999646270605184,0.5171636757740131,0.4548992886212165,0.5850470124038187
3906,0.6072772070645525,0.1957204270682611,0.5470133032651723,0.4214837790270168,0.1410681444732799
3932,0.5179063943008227,0.5181434766529258,0.671299959222267,0.2605309381237247,0.3024429302479442
3950,0.4795073289350673,0.3170190855266244,0.4067696574395041,0.3041525450779945,0.5758589647724462
3990,0.4396798203466627,0.5822764247497924,0.1555575391044499,0.410109981381178,0.5086793103706253
4008,0.3424916891677472,0.5717144096314756,0.2007228296952981,0.4435424304230269,0.7028373457092316
4025,0.6197836442573613,0.2716858763889666,0.6988940999703928,0.3343796486931722,0.3751121180594867
4035,0.2628718823370958,0.552445010065165,0.5603117274377922,0.7448893662362157,0.3292201332462035
4044,0.5076519472712553,0.2266155750801854,0.3763367925528796,0.6942115096282472,0.6577593923649215
4045,0.5181125708541057,0.5250746855902787,0.290733366252,0.3215687087488381,0.4500626914462098
4047,0.4323257998911343,0.6522453272490472,0.1917882788330178,0.3743991037228455,0.5247039640701499
4068,0.3892019773646082,0.6522978776977693,0.3837532807832731,0.2524396947479254,0.5611706790903958
4124,0.6229904708318715,0.6285065016002855,0.098371790116493,0.5760011349095051,0.5115264242080931
4135,0.7085308045475397,0.1667961231602665,0.5551187892576877,0.4118510098481003,0.4702293247787248
4165,0.2585267119949213,0.6344289826564289,0.6802636752930644,0.6242754576746341,0.1990064261328436
4179,0.67832350042203,0.5581515393104289,0.4274249870754602,0.2320824900968607,0.4360936034399978
4191,0.3661396891321478,0.2423170108631688,0.5848757427715847,0.4284433462764223,0.4390323800819963
4244,0.4331212966773248,0.4002305712640883,0.315826514921939,0.5171366551522546,0.3968443709311592
4263,0.4376139841337238,0.3241103831341659,0.4701946627090572,0.3290846818348569,0.5445454099600743
4267,0.2309626734135264,0.3364544934306325,0.6909000515095335,0.6748748153395804,0.3810099374365728
4271,0.4023130837141498,0.6849273246998652,0.5818674467832142,0.1703237072787968,0.4527890443081275
4285,0.5585110945702081,0.2972248983361863,0.3267480820103624,0.5912475534040306,0.5276658643689782
4382,0.3322068599157755,0.349618605307827,0.4010900037465452,0.5410524216182354,0.3795399074971591
4389,0.3001411204146993,0.3330834190362271,0.4508093526033151,0.24389066159824,0.3381654991679558
4392,0.294586911207236,0.2975427350213023,0.704505960723624,0.4743342959827996,0.4620517023865226
4461,0.5160802859866049,0.410320731392411,0.1830171288637393,0.4564199461201002,0.6732659312626181
4478,0.2508739819281575,0.5152690938251095,0.7400814214985608,0.6290803089816287,0.2335869620287617
4531,0.6191827790421426,0.2653496609896457,0.4383208079345596,0.2342564605974726,0.5447472146659489
4549,0.375501107328379,0.2883417343250831,0.407876793958337,0.469850199985367,0.4106200509311913
4557,0.3158300113665144,0.4843914094124103,0.340307788895842,0.8566041259951311,0.3952102160386911
4561,0.6194233416762278,0.2962203255423251,0.6053416279209433,0.3150609190853173,0.3852397273902765
4571,0.4935292802768605,0.7096029306055495,0.7580539772276416,0.1866866114693006,0.3239058231132242
4577,0.3044550017706997,0.3984355221251578,0.480155327814198,0.5651429521935405,0.313954181360965
4584,0.4901631758137697,0.4450051621281307,0.4298471360130975,0.1986134956821741,0.5350445632348109
4589,0.589710135445762,0.2513243155898201,0.4171648964979867,0.2606494383044673,0.5167447390741126
4609,0.2504146111611447,0.5724412900946536,0.5760213984552885,0.5146166509629237,0.3338762147526979
4613,0.5303767851291991,0.6466491883324432,0.2629960496754598,0.4756611497421518,0.3500147566857428
4625,0.4710200003273337,0.607511672075414,0.2001427376604853,0.4512508456100069,0.4337279408491381
4648,0.65220284173512,0.1686638593002309,0.3347686243699851,0.4595520497705726,0.6123626076515838
4709,0.3266134381770652,0.2022146229781664,0.6388012520641313,0.7895869662294889,0.4137269747175665
4773,0.4657489820957707,0.4129382286238091,0.2882046956160445,0.5557670951838776,0.3352575444078512
4777,0.444314836496633,0.4752170473883712,0.321117753799898,0.3274529644065746,0.4824953953071648
4781,0.51703210924224,0.1821735521050032,0.2537265220879252,0.5829780643651608,0.5446125192783289
4812,0.434884419504533,0.1793960036490564,0.4072669323362838,0.3742939830081253,0.6594796506213653
4841,0.2933719429194943,0.4333812000591558,0.4621549765315791,0.3012833097206882,0.6634889211657192
4859,0.3790880808019973,0.4761830624934779,0.3217914127911562,0.7264325851487103,0.3024062296605626
4875,0.5322053922703415,0.4172764531653737,0.6135041692631638,0.1715981984732763,0.4782921627264425
4917,0.4380349267734172,0.5483912731471412,0.1264080635577388,0.4746980887037401,0.4894775361497091
4930,0.3220761766263785,0.6965052910359879,0.6700831221919189,0.2419831703863622,0.4604010448964039
4968,0.3775802615580372,0.2505413951394422,0.1835732878072962,0.490395181821004,0.6243668371258775
4986,0.2428401616732564,0.6090955983381953,0.5394851294581162,0.4557077666471781,0.2979777680920465
4994,0.5647418653023041,0.3622006825419187,0.3315262554336521,0.4083802731732,0.355338238457736
4998,0.5583526460620238,0.4906172953641917,0.5588566404296704,0.1378547944534013,0.5305205322704868
5047,0.2384724937932501,0.3242633134428848,0.6564091973953652,0.8193456925985281,0.3327840401742544
5055,0.6485217477979814,0.5795022427871134,0.1837716015788068,0.1480224316880214,0.4925120968051958
5068,0.469960994241147,0.6438619137736742,0.2952602652007744,0.391969024081238,0.341943061779426
5180,0.2677127973568924,0.4456148408407908,0.6879890668880856,0.5865069808307793,0.3504022566926472
5201,0.258993196488414,0.4661864230481055,0.6709479111852127,0.4805804005067592,0.2988590763103091
5219,0.4509463128750989,0.2841419394627734,0.3838620348032274,0.6439892972542413,0.4429901927124174
5254,0.2880755577264487,0.4156670405700376,0.5603503964655666,0.617814442805251,0.3615825891534616
5257,0.5785625744809031,0.4324123881038118,0.321369077602904,0.3258248865019545,0.470798536831002
5335,0.660787544147385,0.1478062978731582,0.1827089666352912,0.5579599839770679,0.637958642657379
5377,0.6311477218050386,0.3539411058191438,0.3678465165269764,0.5414049845748357,0.2451318679344387
5384,0.2997038810145371,0.3269161194576884,0.8248075859373154,0.447018710375231,0.3680161198000198
5468,0.5648113058021701,0.3319843343322085,0.4431889614564371,0.2855772241902451,0.5903534455591355
5470,0.4458186073885807,0.2131537870900532,0.6073846033468334,0.5842358613537378,0.3618100330744586
5492,0.3527595966235251,0.4441519066830074,0.4253847341364578,0.6318146828544523,0.2791045256699297
5503,0.5820429714482526,0.4051079153566705,0.3363962753981568,0.3100041972144369,0.4340773657758062
5521,0.6605224687711053,0.3702155773590674,0.3964014939569983,0.4823906483190425,0.2464830395770911
5548,0.28690168494566,0.518808862454411,0.6089477286936409,0.566623845429964,0.2995936668129743
5574,0.3905371619857398,0.1066250202424488,0.5631530333400214,0.4321256977829295,0.7376658348774109
5626,0.3745411190092169,0.5911157014157916,0.2128974877441207,0.5891086173261035,0.4730882266460274
5655,0.6343146013108717,0.5459874255991408,0.2782119150225501,0.3184452560089483,0.4470061238924174
5658,0.5045990673176108,0.6465507438606037,0.3852816697508922,0.1245817611070467,0.3439244004487548
5665,0.3823810193164007,0.3655761181449312,0.4248012595535509,0.5398334876547093,0.3834571380885077
5672,0.1272780890240369,0.3280856324378951,0.624962318986954,0.4654594557991343,0.6340632729919823
5692,0.4325913384852123,0.5899992374275972,0.6252950841894493,0.372643473754301,0.1909248565529311
5725,0.3714229837900332,0.3724393259264388,0.3734434455028866,0.4937686320590704,0.3181718813322923
5744,0.3351239575032964,0.4011112388844704,0.3809263164922948,0.3417889680696038,0.6384251810263161
5753,0.3868573685617922,0.258615871827132,0.6237032224636924,0.3957112668305966,0.2928939660275849
5755,0.3982128782746493,0.5286961132317854,0.4236107994085676,0.3005317029451295,0.5159830314233718
5790,0.1787613193241482,0.504686349988204,0.3399585207699813,0.604995068248865,0.3946473631237675
5805,0.3678851792147505,0.6578169089014453,0.1551634951716419,0.4639477865226096,0.4807474737388419
5842,0.0675093812258657,0.56198969800794,0.6174373805134811,0.6050554879043811,0.5143024804465339
5853,0.4251364927714691,0.4370825139227668,0.2081776261824882,0.5223157321814059,0.5493275606836728
5856,0.5509114493943794,0.2635473801831853,0.3794207984929285,0.4084951285574679,0.4336968110271326
5893,0.4945564331402481,0.1817702642360646,0.408743160102719,0.4298846711014941,0.5259400456909976
6010,0.1145185249886174,0.4653283393780206,0.6374267615733527,0.5660878280321788,0.4403570751641971
6028,0.4005317541578003,0.540536582293315,0.3958098600088987,0.6017204928367249,0.2018384190286654
6077,0.4783912799938647,0.320144948421326,0.6077157780012296,0.446281968830896,0.1193126936305329
6093,0.205114766413332,0.5242287621033074,0.3348573275055436,0.5303973859823699,0.4156884207460491
6130,0.7601466511066237,0.1211758435018821,0.3456935824872658,0.4767162516363634,0.4219259203434561
6162,0.5632616077129566,0.1032509701523906,0.3313297555365134,0.6415798036592794,0.4259697571506303
6200,0.3220184923550268,0.5995619117256776,0.2332716352665612,0.5021732674582455,0.3729741945631495
6207,0.1623911172355072,0.6451887134961322,0.4554904757391924,0.5985169701681053,0.3012512819047557
6217,0.3609341041848916,0.3014400012896125,0.3485445273710755,0.6344799454500047,0.7790298529577502
6231,0.4544380176218788,0.499071956811714,0.6034958335526012,0.2353214374976498,0.4620578870403812
6249,0.5180657837376883,0.126877761242693,0.513057621772174,0.4166943408392717,0.4738036220701379
6350,0.4290155183442238,0.3578392197924657,0.4232822383532383,0.3033037003399449,0.4824338035789146
6371,0.5506172481879952,0.5279848862186843,0.1845393616653144,0.4901125039412313,0.33767776123736
6439,0.3381921615590804,0.4350352606707613,0.3541971604433212,0.578636072081889,0.3917965291954262
6442,0.3587154171793322,0.4042201997100229,0.5937645890479573,0.2024386745437805,0.5313188972013304
6445,0.5862691634238015,0.2310270947798029,0.3542005929399532,0.4988823245468473,0.5073231309502938
6451,0.2873517448997097,0.2602510282029871,0.4620549834782231,0.6409220597205822,0.3954519374164004
6495,0.6732997275243756,0.1489402173534066,0.5953248987586435,0.7073335489276041,0.093774763543096
6503,0.4135700854337534,0.2991164543480168,0.3949655796533255,0.4062915166434308,0.4980207744466191
6513,0.3277554547510694,0.3911524729045222,0.4525898451577675,0.4592851447474121,0.1667252768684711
6515,0.48002283385635,0.3102314137992962,0.5841099260352544,0.3431852956300495,0.465618170542812
6551,0.5101912170326095,0.4140931669719881,0.3289199845077704,0.3365098195731271,0.4886454173688071
6570,0.3924977513077694,0.5288126765591966,0.3201151582253894,0.5620789043654351,0.3420289514776744
6591,0.3274046248805033,0.5373733110521794,0.4148677730827994,0.5099018418303536,0.365548164806775
6604,0.140280912419283,0.5577149340480445,0.3384486259670089,0.4188691657733438,0.5731035135165199
6623,0.445358522780698,0.453002531626939,0.2454042838103313,0.5109163983743752,0.5494881390408858
6626,0.2790264053644432,0.45416719071943,0.384298001729923,0.3669871517087471,0.3670073871961438
6633,0.2511703127404777,0.4890553524021613,0.6941205609962976,0.3063643529123705,0.5061810793287017
6639,0.2638640339800085,0.3999274233030405,0.7200595221110195,0.6609663196327452,0.2937327052199397
6652,0.0559444633209926,0.4058409052811506,0.3436057256043495,0.6754402231351725,0.5835126119374887
6660,0.1912121706965483,0.6672089627891726,0.4807718853362088,0.3688831222169352,0.3741470135076344
6667,0.554276335477897,0.3522125856270776,0.4016172082862694,0.4112336806707415,0.287197117477301
